Data,Último,Abertura,Máxima,Mínima,Vol.,Var Percent,Variacao 1/0,mm_5,mm_10,retorno_diario,retorno_acumulado,volatilidade_5d,vol_21d,vol_historica_anual,vol_historica,correlacao_fechamento_volume
2023-02-14,107.849,108.839,109.564,107.557,11890000,-0.91,0,108.5444,109.0012,-0.0091,-0.0904,0.0144,0.0117,0.1857,0.0158,0.3478
2023-02-15,109.6,107.849,110.21,107.267,15500000,1.62,1,108.4742,108.7538,0.0162,-0.0757,0.0133,0.0114,0.181,0.0158,0.3478
2023-02-16,109.941,109.599,110.437,108.378,13000000,0.31,1,108.8608,108.7338,0.0031,-0.0728,0.0092,0.0113,0.1794,0.0158,0.3478
2023-02-17,109.177,109.941,109.941,108.968,10060000,-0.7,0,109.0806,108.7992,-0.0069,-0.0792,0.0104,0.0112,0.1778,0.0158,0.3478
2023-02-22,107.152,109.174,109.174,106.72,9360000,-1.85,0,108.7438,108.6422,-0.0185,-0.0963,0.0132,0.0118,0.1873,0.0158,0.3478
2023-02-23,107.593,107.152,108.663,106.731,11460000,0.41,1,108.6926,108.6185,0.0041,-0.0926,0.013,0.0118,0.1873,0.0158,0.3478
2023-02-24,105.798,107.582,107.611,105.36,10220000,-1.67,0,107.9322,108.2032,-0.0167,-0.1077,0.0106,0.0119,0.1889,0.0158,0.3478
2023-02-27,105.711,105.807,106.402,105.227,9570000,-0.08,0,107.0862,107.9735,-0.0008,-0.1085,0.0098,0.0114,0.181,0.0158,0.3478
2023-02-28,104.932,105.706,106.794,104.932,15670000,-0.74,0,106.2372,107.6589,-0.0074,-0.115,0.0098,0.0114,0.181,0.0158,0.3478
2023-03-01,104.385,104.933,105.497,103.105,19850000,-0.52,0,105.6838,107.2138,-0.0052,-0.1197,0.0078,0.0111,0.1762,0.0158,0.3478
2023-03-02,103.326,104.375,104.912,103.321,14740000,-1.01,0,104.8304,106.7615,-0.0101,-0.1286,0.0059,0.0112,0.1778,0.0158,0.3478
2023-03-03,103.866,103.326,104.44,103.323,13100000,0.52,1,104.444,106.1881,0.0052,-0.124,0.006,0.0109,0.173,0.0158,0.3478
2023-03-06,104.7,103.865,105.171,103.17,14280000,0.8,1,104.2418,105.664,0.008,-0.117,0.008,0.011,0.1746,0.0158,0.3478
2023-03-07,104.228,104.7,105.179,103.48,12580000,-0.45,0,104.101,105.1691,-0.0045,-0.121,0.0076,0.0106,0.1683,0.0158,0.3478
2023-03-08,106.54,104.228,106.721,104.228,15900000,2.22,1,104.532,105.1079,0.0222,-0.1015,0.0124,0.0115,0.1826,0.0158,0.3478
2023-03-09,105.071,106.54,106.724,105.053,19170000,-1.38,0,104.881,104.8557,-0.0138,-0.1139,0.0136,0.0118,0.1873,0.0158,0.3478
2023-03-10,103.618,105.071,105.071,103.201,17950000,-1.38,0,104.8314,104.6377,-0.0138,-0.1261,0.0155,0.012,0.1905,0.0158,0.3478
2023-03-13,103.121,103.608,103.907,102.255,12990000,-0.48,0,104.5156,104.3787,-0.0048,-0.1303,0.0148,0.011,0.1746,0.0158,0.3478
2023-03-14,102.932,103.121,104.153,102.482,13130000,-0.18,0,104.2564,104.1787,-0.0018,-0.1319,0.0148,0.0104,0.1651,0.0158,0.3478
2023-03-15,102.675,102.93,103.048,100.692,15250000,-0.25,0,103.4834,104.0077,-0.0025,-0.1341,0.006,0.0104,0.1651,0.0158,0.3478
2023-03-16,103.435,102.683,103.911,102.455,14390000,0.74,1,103.1562,104.0186,0.0074,-0.1277,0.0076,0.0104,0.1651,0.0158,0.3478
2023-03-17,101.982,103.434,103.434,101.664,17560000,-1.4,0,102.829,103.8302,-0.014,-0.1399,0.0076,0.0106,0.1683,0.0158,0.3478
2023-03-20,100.923,101.982,102.328,100.679,10900000,-1.04,0,102.3894,103.4525,-0.0104,-0.1489,0.0083,0.0099,0.1572,0.0158,0.3478
2023-03-21,100.998,100.923,101.67,100.923,9670000,0.07,1,102.0026,103.1295,0.0007,-0.1482,0.0086,0.0098,0.1556,0.0158,0.3478
2023-03-22,100.221,100.998,101.888,100.129,11500000,-0.77,0,101.5118,102.4976,-0.0077,-0.1548,0.0087,0.0098,0.1556,0.0158,0.3478
2023-03-23,97.926,100.221,101.126,96.997,15660000,-2.29,0,100.41,101.7831,-0.0229,-0.1741,0.0086,0.0102,0.1619,0.0158,0.3478
2023-03-24,98.829,97.926,99.258,97.688,12410000,0.92,1,99.7794,101.3042,0.0092,-0.1665,0.0121,0.0104,0.1651,0.0158,0.3478
2023-03-27,99.67,98.833,99.997,98.833,9990000,0.85,1,99.5288,100.9591,0.0085,-0.1594,0.0133,0.0103,0.1635,0.0158,0.3478
2023-03-28,101.185,99.672,101.559,99.488,13500000,1.52,1,99.5662,100.7844,0.0152,-0.1466,0.0156,0.0111,0.1762,0.0158,0.3478
2023-03-29,101.793,101.185,102.213,100.248,12460000,0.6,1,99.8806,100.6962,0.006,-0.1415,0.015,0.0111,0.1762,0.0158,0.3478
2023-03-30,103.713,101.796,104.085,101.796,14900000,1.89,1,101.038,100.724,0.0189,-0.1253,0.0053,0.0119,0.1889,0.0158,0.3478
2023-03-31,101.882,103.714,104.041,101.476,15120000,-1.77,0,101.6486,100.714,-0.0177,-0.1408,0.0143,0.0123,0.1953,0.0158,0.3478
2023-04-03,101.506,101.883,101.916,100.651,12790000,-0.37,0,102.0158,100.7723,-0.0037,-0.1439,0.0148,0.0123,0.1953,0.0158,0.3478
2023-04-04,101.869,101.505,103.056,101.505,11700000,0.36,1,102.1526,100.8594,0.0036,-0.1409,0.0134,0.0122,0.1937,0.0158,0.3478
2023-04-05,100.978,101.869,101.96,99.898,13260000,-0.88,0,101.9896,100.9351,-0.0087,-0.1484,0.0138,0.0123,0.1953,0.0158,0.3478
2023-04-06,100.822,100.978,101.628,100.443,9820000,-0.15,0,101.4114,101.2247,-0.0015,-0.1497,0.0081,0.011,0.1746,0.0158,0.3478
2023-04-10,101.847,100.822,102.196,100.819,8150000,1.02,1,101.4044,101.5265,0.0102,-0.1411,0.0072,0.011,0.1746,0.0158,0.3478
2023-04-11,106.214,101.849,106.455,101.848,18730000,4.29,1,102.346,102.1809,0.0429,-0.1042,0.02,0.0143,0.227,0.0158,0.3478
2023-04-12,106.89,106.218,108.277,106.217,17350000,0.64,1,103.3502,102.7514,0.0064,-0.0985,0.0199,0.0143,0.227,0.0158,0.3478
2023-04-13,106.458,106.89,107.037,106.22,12180000,-0.4,0,104.4462,103.2179,-0.004,-0.1022,0.0188,0.0143,0.227,0.0158,0.3478
2023-04-14,106.279,106.458,106.701,104.934,11500000,-0.17,0,105.5376,103.4745,-0.0017,-0.1037,0.0189,0.0143,0.227,0.0158,0.3478
2023-04-17,106.016,106.279,106.83,105.623,10250000,-0.25,0,106.3714,103.8879,-0.0025,-0.1059,0.0198,0.0143,0.227,0.0158,0.3478
2023-04-18,106.163,106.023,106.475,105.122,11210000,0.14,1,106.3612,104.3536,0.0014,-0.1047,0.0041,0.0138,0.2191,0.0158,0.3478
2023-04-19,103.913,106.149,106.149,103.604,12710000,-2.12,0,105.7658,104.558,-0.0212,-0.1236,0.0089,0.0145,0.2302,0.0158,0.3478
2023-04-20,104.367,103.913,104.615,103.087,12380000,0.44,1,105.3476,104.8969,0.0044,-0.1198,0.01,0.0145,0.2302,0.0158,0.3478
2023-04-24,103.947,104.367,104.822,103.247,10940000,-0.4,0,104.8812,105.2094,-0.004,-0.1234,0.01,0.0144,0.2286,0.0158,0.3478
2023-04-25,103.22,103.947,103.947,102.633,10870000,-0.7,0,104.322,105.3467,-0.007,-0.1295,0.01,0.0134,0.2127,0.0158,0.3478
2023-04-26,102.312,103.22,103.668,102.233,10120000,-0.88,0,103.5518,104.9565,-0.0088,-0.1371,0.0093,0.0136,0.2159,0.0158,0.3478
2023-04-27,102.923,102.31,103.177,101.975,11300000,0.6,1,103.3538,104.5598,0.006,-0.132,0.0067,0.0135,0.2143,0.0158,0.3478
2023-04-28,104.432,102.923,104.432,102.449,13090000,1.47,1,103.3668,104.3572,0.0147,-0.1193,0.0099,0.0135,0.2143,0.0158,0.3478
2023-05-02,101.927,104.431,104.447,101.569,12020000,-2.4,0,102.9628,103.922,-0.024,-0.1404,0.0148,0.0145,0.2302,0.0158,0.3478
2023-05-03,101.797,101.927,102.331,101.433,11690000,-0.13,0,102.6782,103.5001,-0.0013,-0.1415,0.0148,0.0139,0.2207,0.0158,0.3478
2023-05-04,102.174,101.798,103.321,101.063,14840000,0.37,1,102.6506,103.1012,0.0037,-0.1383,0.0145,0.0134,0.2127,0.0158,0.3478
2023-05-05,105.148,102.175,105.306,102.175,16700000,2.91,1,103.0956,103.2247,0.0291,-0.1132,0.0197,0.0147,0.2334,0.0158,0.3478
2023-05-08,106.042,105.161,106.716,105.161,13260000,0.85,1,103.4176,103.3922,0.0085,-0.1057,0.0191,0.0148,0.2349,0.0158,0.3478
2023-05-09,107.114,106.028,107.731,105.549,13530000,1.01,1,104.455,103.7089,0.0101,-0.0966,0.0116,0.0147,0.2334,0.0158,0.3478
2023-05-10,107.448,107.114,107.744,106.538,13580000,0.31,1,105.5852,104.1317,0.0031,-0.0938,0.0106,0.0146,0.2318,0.0158,0.3478
2023-05-11,108.256,107.446,108.667,106.419,12770000,0.75,1,106.8016,104.7261,0.0075,-0.087,0.0101,0.0146,0.2318,0.0158,0.3478
2023-05-12,108.464,108.256,108.817,107.497,11920000,0.19,1,107.4648,105.2802,0.0019,-0.0853,0.0035,0.0114,0.181,0.0158,0.3478
2023-05-15,109.029,108.469,109.271,108.356,11600000,0.52,1,108.0622,105.7399,0.0052,-0.0805,0.0033,0.0114,0.181,0.0158,0.3478
2023-05-16,108.194,109.029,110.151,108.085,16900000,-0.77,0,108.2782,106.3666,-0.0077,-0.0875,0.0058,0.0115,0.1826,0.0158,0.3478
2023-05-17,109.46,108.194,109.774,108.188,13990000,1.17,1,108.6806,107.1329,0.0117,-0.0769,0.0073,0.0117,0.1857,0.0158,0.3478
2023-05-18,110.108,109.459,110.206,108.864,13610000,0.59,1,109.051,107.9263,0.0059,-0.0714,0.0071,0.0117,0.1857,0.0158,0.3478
2023-05-19,110.745,110.113,111.211,109.787,16140000,0.58,1,109.5072,108.486,0.0058,-0.066,0.0071,0.0117,0.1857,0.0158,0.3478
2023-05-22,110.213,110.745,111.643,110.178,11770000,-0.48,0,109.744,108.9031,-0.0048,-0.0705,0.0081,0.0106,0.1683,0.0158,0.3478
2023-05-23,109.929,110.213,111.325,109.713,12330000,-0.26,0,110.091,109.1846,-0.0026,-0.0729,0.0068,0.0106,0.1683,0.0158,0.3478
2023-05-24,108.8,109.92,109.92,108.546,12980000,-1.03,0,109.959,109.3198,-0.0103,-0.0824,0.007,0.0109,0.173,0.0158,0.3478
2023-05-25,110.054,108.8,111.115,108.8,14750000,1.15,1,109.9482,109.4996,0.0115,-0.0718,0.0087,0.0109,0.173,0.0158,0.3478
2023-05-26,110.906,110.058,111.706,109.9,11020000,0.77,1,109.9804,109.7438,0.0077,-0.0647,0.009,0.0106,0.1683,0.0158,0.3478
2023-05-29,110.333,110.906,111.168,110.195,5910000,-0.52,0,110.0044,109.8742,-0.0052,-0.0695,0.0091,0.0107,0.1699,0.0158,0.3478
2023-05-30,108.967,110.333,111.291,108.552,11590000,-1.24,0,109.812,109.9515,-0.0124,-0.081,0.0108,0.0109,0.173,0.0158,0.3478
2023-05-31,108.335,108.967,109.137,108.193,15860000,-0.58,0,109.719,109.839,-0.0058,-0.0863,0.01,0.0094,0.1492,0.0158,0.3478
2023-06-01,110.565,108.339,110.745,108.335,14670000,2.06,1,109.8212,109.8847,0.0206,-0.0675,0.0132,0.0101,0.1603,0.0158,0.3478
2023-06-02,112.558,110.568,113.07,110.567,14550000,1.8,1,110.1516,110.066,0.018,-0.0507,0.0151,0.0105,0.1667,0.0158,0.3478
2023-06-05,112.696,112.558,113.071,111.736,9080000,0.12,1,110.6242,110.3143,0.0012,-0.0496,0.0145,0.0089,0.1413,0.0158,0.3478
2023-06-06,114.61,112.697,114.783,112.696,15030000,1.7,1,111.7528,110.7824,0.017,-0.0334,0.0117,0.0094,0.1492,0.0158,0.3478
2023-06-07,115.488,114.61,115.978,114.61,14020000,0.77,1,113.1834,111.4512,0.0077,-0.026,0.0082,0.0093,0.1476,0.0158,0.3478
2023-06-09,117.019,115.489,117.603,115.489,13530000,1.33,1,114.4742,112.1477,0.0133,-0.0131,0.007,0.0095,0.1508,0.0158,0.3478
2023-06-12,117.336,117.022,117.735,116.704,12020000,0.27,1,115.4298,112.7907,0.0027,-0.0104,0.0068,0.0095,0.1508,0.0158,0.3478
2023-06-13,116.743,117.337,117.924,116.363,12390000,-0.51,0,116.2392,113.4317,-0.0051,-0.0154,0.0087,0.0097,0.154,0.0158,0.3478
2023-06-14,119.069,116.753,119.085,116.745,16940000,1.99,1,117.131,114.4419,0.0199,0.0042,0.0096,0.0103,0.1635,0.0158,0.3478
2023-06-15,119.221,119.068,119.686,118.693,12300000,0.13,1,117.8776,115.5305,0.0013,0.0055,0.01,0.01,0.1587,0.0158,0.3478
2023-06-16,118.758,119.208,119.555,118.487,15250000,-0.39,0,118.2254,116.3498,-0.0039,0.0016,0.01,0.01,0.1587,0.0158,0.3478
2023-06-19,119.858,118.757,119.939,118.558,6780000,0.93,1,118.7298,117.0798,0.0093,0.0108,0.0104,0.0101,0.1603,0.0158,0.3478
2023-06-20,119.622,119.858,119.858,118.416,10920000,-0.2,0,119.3056,117.7724,-0.002,0.0088,0.0098,0.0102,0.1619,0.0158,0.3478
2023-06-21,120.42,119.623,120.519,119.332,11740000,0.67,1,119.5758,118.3534,0.0067,0.0156,0.0056,0.01,0.1587,0.0158,0.3478
2023-06-22,118.934,120.42,120.42,118.018,11830000,-1.23,0,119.5184,118.698,-0.0123,0.003,0.0087,0.0105,0.1667,0.0158,0.3478
2023-06-23,118.977,118.959,119.386,118.178,12850000,0.04,1,119.5622,118.8938,0.0004,0.0034,0.0085,0.0101,0.1603,0.0158,0.3478
2023-06-26,118.243,118.977,119.148,117.491,10460000,-0.62,0,119.2392,118.9845,-0.0062,-0.0028,0.0071,0.0102,0.1619,0.0158,0.3478
2023-06-27,117.523,118.246,119.212,116.561,13080000,-0.61,0,118.8194,119.0625,-0.0061,-0.0089,0.0073,0.0103,0.1635,0.0158,0.3478
2023-06-28,116.681,117.524,117.937,116.56,10650000,-0.72,0,118.0716,118.8237,-0.0072,-0.016,0.0045,0.0104,0.1651,0.0158,0.3478
2023-06-29,118.383,116.683,118.623,116.683,11060000,1.46,1,117.9614,118.7399,0.0146,-0.0016,0.0092,0.0101,0.1603,0.0158,0.3478
2023-06-30,118.087,118.388,119.447,118.087,13820000,-0.25,0,117.7834,118.6728,-0.0025,-0.0041,0.0092,0.01,0.1587,0.0158,0.3478
2023-07-03,119.673,118.092,119.877,118.092,8910000,1.34,1,118.0694,118.6543,0.0134,0.0093,0.0107,0.0095,0.1508,0.0158,0.3478
2023-07-04,119.076,119.673,119.678,118.83,6560000,-0.5,0,118.38,118.5997,-0.005,0.0042,0.0105,0.0091,0.1445,0.0158,0.3478
2023-07-05,119.549,119.072,120.2,118.688,10960000,0.4,1,118.9536,118.5126,0.004,0.0082,0.0089,0.0091,0.1445,0.0158,0.3478
2023-07-06,117.426,119.548,119.548,117.096,11030000,-1.78,0,118.7622,118.3618,-0.0178,-0.0097,0.0115,0.0095,0.1508,0.0158,0.3478
2023-07-07,118.898,117.427,119.549,117.427,10520000,1.25,1,118.9244,118.3539,0.0125,0.0027,0.0131,0.0098,0.1556,0.0158,0.3478
2023-07-10,117.942,118.897,118.897,117.814,8100000,-0.8,0,118.5782,118.3238,-0.008,-0.0053,0.0116,0.0096,0.1524,0.0158,0.3478
2023-07-11,117.556,117.942,117.942,115.704,10590000,-0.33,0,118.2742,118.3271,-0.0033,-0.0086,0.0115,0.0096,0.1524,0.0158,0.3478
2023-07-12,117.666,117.557,119.156,117.557,8940000,0.09,1,117.8976,118.4256,0.0009,-0.0076,0.0112,0.0095,0.1508,0.0158,0.3478
2023-07-13,119.264,117.671,119.739,117.668,9260000,1.36,1,118.2652,118.5137,0.0136,0.0058,0.0096,0.009,0.1429,0.0158,0.3478
2023-07-14,117.711,119.268,119.329,117.526,8980000,-1.3,0,118.0278,118.4761,-0.013,-0.0073,0.0101,0.0094,0.1492,0.0158,0.3478
2023-07-17,118.219,117.711,118.302,116.591,8199999,0.43,1,118.0832,118.3307,0.0043,-0.003,0.0098,0.0094,0.1492,0.0158,0.3478
2023-07-18,117.841,118.218,118.732,117.324,8580000,-0.32,0,118.1402,118.2072,-0.0032,-0.0062,0.0098,0.0092,0.146,0.0158,0.3478
2023-07-19,117.552,117.842,118.011,116.66,9730000,-0.25,0,118.1174,118.0075,-0.0025,-0.0086,0.0099,0.0092,0.146,0.0158,0.3478
2023-07-20,118.083,117.558,118.29,117.484,8990000,0.45,1,117.8812,118.0732,0.0045,-0.0041,0.0072,0.0091,0.1445,0.0158,0.3478
2023-07-21,120.217,118.09,120.373,118.086,11180000,1.81,1,118.3824,118.2051,0.0181,0.0139,0.0086,0.0096,0.1524,0.0158,0.3478
2023-07-24,121.342,120.22,121.772,120.099,10490000,0.94,1,119.007,118.5451,0.0094,0.0234,0.0089,0.0098,0.1556,0.0158,0.3478
2023-07-25,122.008,121.344,123.01,121.344,11430000,0.55,1,119.8404,118.9903,0.0055,0.029,0.0075,0.0097,0.154,0.0158,0.3478
2023-07-26,122.56,122.003,122.747,121.37,9990000,0.45,1,120.842,119.4797,0.0045,0.0336,0.0058,0.0096,0.1524,0.0158,0.3478
2023-07-27,119.99,122.56,122.599,119.825,10680000,-2.1,0,121.2234,119.5523,-0.021,0.012,0.0146,0.0106,0.1683,0.0158,0.3478
2023-07-28,120.187,120.002,120.66,119.706,8460000,0.16,1,121.2174,119.7999,0.0016,0.0136,0.0121,0.0102,0.1619,0.0158,0.3478
2023-07-31,121.943,120.188,122.149,120.188,10120000,1.46,1,121.3376,120.1723,0.0146,0.0284,0.0132,0.0106,0.1683,0.0158,0.3478
2023-08-01,121.248,121.945,121.945,120.154,10300000,-0.57,0,121.1856,120.513,-0.0057,0.0226,0.0133,0.0104,0.1651,0.0158,0.3478
2023-08-02,120.859,121.249,121.252,119.798,10570000,-0.32,0,120.8454,120.8437,-0.0032,0.0193,0.0129,0.0103,0.1635,0.0158,0.3478
2023-08-03,120.586,120.859,122.619,120.365,13030000,-0.23,0,120.9646,121.094,-0.0023,0.017,0.008,0.0103,0.1635,0.0158,0.3478
2023-08-04,119.508,120.586,121.442,119.215,15070000,-0.89,0,120.8288,121.0231,-0.0089,0.0079,0.0091,0.0097,0.154,0.0158,0.3478
2023-08-07,119.38,119.509,120.104,118.894,8730000,-0.11,0,120.3162,120.8269,-0.0011,0.0068,0.0031,0.0093,0.1476,0.0158,0.3478
2023-08-08,119.09,119.378,119.553,117.492,10250000,-0.24,0,119.8846,120.5351,-0.0024,0.0044,0.0031,0.0091,0.1445,0.0158,0.3478
2023-08-09,118.409,119.09,119.09,117.901,11250000,-0.57,0,119.3946,120.12,-0.0057,-0.0014,0.0032,0.0092,0.146,0.0158,0.3478
2023-08-10,118.35,118.412,119.438,118.113,12690000,-0.05,0,118.9474,119.956,-0.0005,-0.0019,0.0035,0.0092,0.146,0.0158,0.3478
2023-08-11,118.065,118.35,119.054,117.415,11870000,-0.24,0,118.6588,119.7438,-0.0024,-0.0043,0.002,0.0087,0.1381,0.0158,0.3478
2023-08-14,116.81,118.067,118.082,116.53,11200000,-1.06,0,118.1448,119.2305,-0.0106,-0.0149,0.004,0.0085,0.1349,0.0158,0.3478
2023-08-15,116.171,116.809,117.697,116.033,14640000,-0.55,0,117.561,118.7228,-0.0055,-0.0203,0.0038,0.0085,0.1349,0.0158,0.3478
2023-08-16,115.592,116.171,117.338,115.534,18860000,-0.5,0,116.9976,118.1961,-0.005,-0.0251,0.0038,0.0086,0.1365,0.0158,0.3478
2023-08-17,114.982,115.592,116.61,114.859,12750000,-0.53,0,116.324,117.6357,-0.0053,-0.0303,0.003,0.0086,0.1365,0.0158,0.3478
2023-08-18,115.409,114.973,115.729,114.423,10600000,0.37,1,115.7928,117.2258,0.0037,-0.0267,0.0052,0.0086,0.1365,0.0158,0.3478
2023-08-21,114.429,115.404,115.425,114.067,9790000,-0.85,0,115.3166,116.7307,-0.0085,-0.0349,0.0046,0.0075,0.1191,0.0158,0.3478
2023-08-22,116.156,114.433,116.286,114.433,9830000,1.51,1,115.3136,116.4373,0.0151,-0.0204,0.0096,0.0081,0.1286,0.0158,0.3478
2023-08-23,118.135,116.16,118.135,116.159,11540000,1.7,1,115.8222,116.4099,0.017,-0.0037,0.0116,0.0089,0.1413,0.0158,0.3478
2023-08-24,117.026,118.135,118.136,116.848,9200000,-0.94,0,116.231,116.2775,-0.0094,-0.013,0.0125,0.009,0.1429,0.0158,0.3478
2023-08-25,115.837,117.025,117.252,115.397,9210000,-1.02,0,116.3166,116.0547,-0.0102,-0.0231,0.014,0.0081,0.1286,0.0158,0.3478
2023-08-28,117.121,115.838,117.253,115.836,9600000,1.11,1,116.855,116.0858,0.0111,-0.0122,0.0134,0.0086,0.1365,0.0158,0.3478
2023-08-29,118.404,117.124,118.493,117.124,9630000,1.1,1,117.3046,116.3091,0.011,-0.0014,0.0127,0.0083,0.1318,0.0158,0.3478
2023-08-30,117.535,118.404,118.841,117.471,8920000,-0.73,0,117.1846,116.5034,-0.0073,-0.0088,0.011,0.0083,0.1318,0.0158,0.3478
2023-08-31,115.742,117.537,117.637,115.742,12950000,-1.53,0,116.9278,116.5794,-0.0153,-0.0239,0.0124,0.0089,0.1413,0.0158,0.3478
2023-09-01,117.893,115.744,117.991,115.744,11890000,1.86,1,117.339,116.8278,0.0186,-0.0057,0.0142,0.0099,0.1572,0.0158,0.3478
2023-09-04,117.777,117.893,118.576,117.59,5530000,-0.1,0,117.4702,117.1626,-0.001,-0.0067,0.0137,0.0098,0.1556,0.0158,0.3478
2023-09-05,117.331,117.776,117.957,116.637,10870000,-0.38,0,117.2556,117.2801,-0.0038,-0.0105,0.0126,0.0098,0.1556,0.0158,0.3478
2023-09-06,115.985,117.331,117.971,115.984,9920000,-1.15,0,116.9456,117.0651,-0.0115,-0.0218,0.0132,0.0101,0.1603,0.0158,0.3478
2023-09-08,115.313,115.979,115.979,114.839,8359999,-0.58,0,116.8598,116.8938,-0.0058,-0.0275,0.0115,0.0101,0.1603,0.0158,0.3478
2023-09-11,116.883,115.316,117.131,115.316,8790000,1.36,1,116.6578,116.9984,0.0136,-0.0143,0.0094,0.0106,0.1683,0.0158,0.3478
2023-09-12,117.968,116.885,118.154,116.885,9190000,0.93,1,116.696,117.0831,0.0093,-0.0051,0.0106,0.0108,0.1714,0.0158,0.3478
2023-09-13,118.176,117.968,119.318,117.722,12080000,0.18,1,116.865,117.0603,0.0018,-0.0033,0.0104,0.0105,0.1667,0.0158,0.3478
2023-09-14,119.392,118.181,119.748,118.181,13280000,1.03,1,117.5464,117.246,0.0103,0.0069,0.0078,0.0106,0.1683,0.0158,0.3478
2023-09-15,118.758,119.393,119.78,118.666,16110000,-0.53,0,118.2354,117.5476,-0.0053,0.0016,0.0076,0.0106,0.1683,0.0158,0.3478
2023-09-18,118.288,118.759,119.486,118.123,11270000,-0.4,0,118.5164,117.5871,-0.004,-0.0024,0.0073,0.0106,0.1683,0.0158,0.3478
2023-09-19,117.846,118.288,118.458,117.628,11450000,-0.37,0,118.492,117.594,-0.0037,-0.0061,0.0065,0.0106,0.1683,0.0158,0.3478
2023-09-20,118.695,117.864,119.616,117.847,9240000,0.72,1,118.5958,117.7304,0.0072,0.001,0.0073,0.0105,0.1667,0.0158,0.3478
2023-09-21,116.145,118.695,118.695,116.013,12690000,-2.15,0,117.9464,117.7464,-0.0215,-0.0205,0.0103,0.0112,0.1778,0.0158,0.3478
2023-09-22,116.009,116.147,116.968,115.855,9440000,-0.12,0,117.3966,117.816,-0.0012,-0.0216,0.0105,0.0105,0.1667,0.0158,0.3478
2023-09-25,115.925,116.009,116.031,115.573,9580000,-0.07,0,116.924,117.7202,-0.0007,-0.0223,0.0106,0.0103,0.1635,0.0158,0.3478
2023-09-26,114.193,115.922,115.922,114.162,11240000,-1.49,0,116.1934,117.3427,-0.0149,-0.0369,0.0117,0.0106,0.1683,0.0158,0.3478
2023-09-27,114.327,114.193,115.34,113.366,13360000,0.12,1,115.3198,116.9578,0.0012,-0.0358,0.0102,0.0102,0.1619,0.0158,0.3478
2023-09-28,115.731,114.327,115.954,114.18,10390000,1.23,1,115.237,116.5917,0.0123,-0.024,0.0097,0.0103,0.1635,0.0158,0.3478
2023-09-29,116.565,115.742,116.899,115.742,11140000,0.72,1,115.3482,116.3724,0.0072,-0.0169,0.0103,0.0103,0.1635,0.0158,0.3478
2023-10-02,115.057,116.565,116.672,114.761,8520000,-1.29,0,115.1746,116.0493,-0.0129,-0.0297,0.0121,0.0102,0.1619,0.0158,0.3478
2023-10-03,113.419,115.055,115.056,113.151,11100000,-1.42,0,115.0198,115.6066,-0.0142,-0.0435,0.0119,0.0097,0.154,0.0158,0.3478
2023-10-04,113.607,113.43,114.075,113.036,10810000,0.17,1,114.8758,115.0978,0.0017,-0.0419,0.0119,0.0097,0.154,0.0158,0.3478
2023-10-05,113.284,113.609,114.359,112.705,9510000,-0.28,0,114.3864,114.8117,-0.0028,-0.0446,0.0093,0.0097,0.154,0.0158,0.3478
2023-10-06,114.17,113.283,114.491,111.599,13140000,0.78,1,113.9074,114.6278,0.0078,-0.0371,0.0094,0.0096,0.1524,0.0158,0.3478
2023-10-09,115.156,114.169,115.219,113.448,9470000,0.86,1,113.9272,114.5509,0.0086,-0.0288,0.0093,0.0097,0.154,0.0158,0.3478
2023-10-10,116.737,115.158,116.9,115.158,11620000,1.37,1,114.5908,114.8053,0.0137,-0.0155,0.0064,0.0097,0.154,0.0158,0.3478
2023-10-11,117.051,116.737,117.099,116.231,9950000,0.27,1,115.2796,115.0777,0.0027,-0.0128,0.0063,0.0095,0.1508,0.0158,0.3478
2023-10-13,115.754,117.05,117.07,115.658,10610000,-1.11,0,115.7736,115.08,-0.0111,-0.0238,0.0095,0.0098,0.1556,0.0158,0.3478
2023-10-16,116.534,115.76,116.905,115.76,8990000,0.67,1,116.2464,115.0769,0.0067,-0.0172,0.0094,0.0096,0.1524,0.0158,0.3478
2023-10-17,115.908,116.526,116.917,115.564,10370000,-0.54,0,116.3968,115.162,-0.0054,-0.0225,0.0098,0.0096,0.1524,0.0158,0.3478
2023-10-18,114.06,115.907,115.907,113.952,15490000,-1.6,0,115.8614,115.2261,-0.0159,-0.0381,0.0094,0.0101,0.1603,0.0158,0.3478
2023-10-19,114.004,114.059,115.063,113.768,11500000,-0.05,0,115.252,115.2658,-0.0005,-0.0385,0.0088,0.0101,0.1603,0.0158,0.3478
2023-10-20,113.155,113.996,114.09,112.533,11740000,-0.74,0,114.7322,115.2529,-0.0074,-0.0457,0.0084,0.01,0.1587,0.0158,0.3478
2023-10-23,112.785,113.145,113.68,112.164,10700000,-0.33,0,113.9824,115.1144,-0.0033,-0.0488,0.0058,0.009,0.1429,0.0158,0.3478
2023-10-24,113.762,112.814,114.249,112.814,10710000,0.87,1,113.5532,114.975,0.0087,-0.0406,0.009,0.0092,0.146,0.0158,0.3478
2023-10-25,112.83,113.762,114.319,112.68,12310000,-0.82,0,113.3072,114.5843,-0.0082,-0.0484,0.0068,0.0094,0.1492,0.0158,0.3478
2023-10-26,114.777,112.84,114.886,112.84,12770000,1.73,1,113.4618,114.3569,0.0173,-0.032,0.0112,0.0097,0.154,0.0158,0.3478
