Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Variacao 1/0,mm_5,mm_10,retorno_diario,retorno_acumulado,volatilidade_5d,vol_21d,vol_historica_anual,vol_historica
2020-11-27,110.575,110.229,111.603,110.161,"8,79M","0,32%",0,109.62,108.061,0.0031571212134957616,-0.06745211810445872,0.009028222693303467,0.015106054104171634,0.23980117470674844,0.015786401225103774
2020-11-30,108.893,110.598,110.934,108.829,"19,30M","-1,52%",1,109.92280000000001,108.30729999999998,-0.015211394980782278,-0.08163747227446383,0.013353025839585943,0.01580712869989439,0.2509303888914738,0.015786401225103774
2020-12-01,111.4,108.897,111.84,108.897,"11,32M","2,30%",1,110.24560000000001,108.7224,0.02302260016713653,-0.06049437899015786,0.013575872695269128,0.01427898453170041,0.22667185227250422,0.015786401225103774
2020-12-02,111.879,111.402,112.315,110.579,"9,81M","0,43%",1,110.5948,109.29840000000002,0.0042998204667863416,-0.05645467349227895,0.013588868835544719,0.013966077132014436,0.22170460129473837,0.015786401225103774
2020-12-03,112.292,111.874,113.377,111.874,"11,47M","0,37%",1,111.0078,109.8606,0.0036914881255643017,-0.052971587123544106,0.013524201075240671,0.01369835629954502,0.21745466483370682,0.015786401225103774
2020-12-04,113.75,112.294,113.864,112.294,"8,89M","1,30%",0,111.6428,110.63140000000001,0.01298400598439775,-0.0406753645433614,0.01411022558052786,0.012766452745396862,0.20266115453266734,0.015786401225103774
2020-12-07,113.59,113.75,114.531,112.629,"9,63M","-0,14%",1,112.58220000000001,111.25250000000001,-0.001406593406593326,-0.04202474425037728,0.00961658001639159,0.012835459595631534,0.20375660431955228,0.015786401225103774
2020-12-08,113.793,113.59,114.381,112.82,"8,81M","0,18%",0,113.06080000000001,111.6532,0.0017871291486926122,-0.04031271874710085,0.005353919570464268,0.012012000010989154,0.1906845886654946,0.015786401225103774
2020-12-09,113.001,113.799,114.02,112.567,"8,43M","-0,70%",1,113.2852,111.94000000000001,-0.006960006327278445,-0.04699214829682974,0.007338930124050338,0.012016330643089265,0.19075333531883423,0.015786401225103774
2020-12-10,115.129,113.002,115.262,112.732,"11,80M","1,88%",0,113.85260000000001,112.43019999999999,0.01883169175494026,-0.029045398193517813,0.010600207748459574,0.012377607188630768,0.19648842268297415,0.015786401225103774
2020-12-11,115.128,115.128,115.527,113.949,"8,37M","0,00%",0,114.12819999999999,112.88550000000001,-8.685908850059043e-06,-0.029053831816686748,0.009724529324630218,0.010859873732973443,0.1723951510020624,0.015786401225103774
2020-12-14,114.611,115.137,115.74,114.431,"8,19M","-0,45%",1,114.3324,113.4573,-0.004490653880897755,-0.03341401499498187,0.010119967700944758,0.01042002831615641,0.1654128214728059,0.015786401225103774
2020-12-15,116.149,114.613,116.39,114.613,"8,20M","1,34%",1,114.8036,113.93220000000001,0.013419305302283302,-0.020443102561291338,0.011367272707029787,0.01027285700454864,0.16307654932898177,0.015786401225103774
2020-12-16,117.857,116.149,118.178,115.496,"9,81M","1,47%",1,115.7748,114.53,0.014705249291857792,-0.006038474188896248,0.010131670527238715,0.0105027531814677,0.1667260379979358,0.015786401225103774
2020-12-17,118.401,117.864,119.027,117.856,"7,70M","0,46%",0,116.4292,115.14090000000002,0.004615763170622067,-0.001450583185042098,0.008340906148386881,0.00991847065201876,0.1574508403880058,0.015786401225103774
2020-12-18,118.024,118.395,119.37,117.638,"8,64M","-0,32%",0,117.00840000000001,115.5683,-0.003184094728929665,-0.004630059119698382,0.008976013331199222,0.010088938564723256,0.1601569346092,0.015786401225103774
2020-12-21,115.823,118.021,118.021,114.73,"10,35M","-1,86%",1,117.2508,115.79160000000002,-0.01864874940690031,-0.023192463714336364,0.013709003416275435,0.011103046838543426,0.17625540437932696,0.015786401225103774
2020-12-22,116.636,115.825,116.903,115.648,"6,95M","0,70%",1,117.34819999999999,116.0759,0.007019331220914582,-0.016335928078061612,0.012655744154550331,0.010959205943352833,0.17397200095711568,0.015786401225103774
2020-12-23,117.807,116.636,118.311,116.636,"6,48M","1,00%",1,117.3382,116.5565,0.010039781885524235,-0.006460155347338681,0.01150307375943854,0.010227868034489093,0.16236237156987082,0.015786401225103774
2020-12-28,119.124,117.806,119.213,117.805,"7,17M","1,12%",1,117.4828,116.95600000000002,0.011179301739285386,0.0046469263660360305,0.01249753040540452,0.010366707206010666,0.16456637509035277,0.015786401225103774
2020-12-29,119.409,119.13,119.861,118.75,"6,77M","0,24%",0,117.7598,117.38409999999999,0.0023924649944595533,0.0070505089691583755,0.01224571835094624,0.010350300025389066,0.16430591917250992,0.015786401225103774
2020-12-30,119.017,119.41,120.15,118.919,"8,24M","-0,33%",0,118.39860000000002,117.8247,-0.0032828346272056885,0.003744528686969284,0.005957407049649342,0.010467169174191894,0.16616115939451842,0.015786401225103774
2021-01-04,118.855,119.024,120.354,118.062,"8,74M","-0,14%",1,118.8424,118.0953,-0.0013611500878024652,0.0023782817336157613,0.006560753255062232,0.009627835346944263,0.15283714795135075,0.015786401225103774
2021-01-05,119.376,118.835,119.79,116.756,"9,26M","0,44%",0,119.15619999999998,118.24719999999999,0.004383492490850127,0.006772199404586399,0.005637096093783729,0.008613635302878137,0.13673722137373245,0.015786401225103774
2021-01-06,119.1,119.377,120.924,118.917,"11,64M","-0,23%",1,119.15140000000001,118.31709999999998,-0.002312022517088952,0.004444519409983805,0.0032751943627591174,0.008696988805270377,0.13806041720314902,0.015786401225103774
2021-01-07,122.386,119.103,122.697,119.101,"11,77M","2,76%",1,119.74680000000001,118.7533,0.02759026028547451,0.0321574051428235,0.012973387486360628,0.01021973602556655,0.16223327993026038,0.015786401225103774
2021-01-08,125.077,122.387,125.324,122.386,"11,09M","2,20%",0,120.9588,119.67869999999998,0.02198780906312825,0.05485228509019757,0.013832163386052719,0.010781986932416764,0.17115873637393764,0.015786401225103774
2021-01-11,123.255,125.075,125.075,122.506,"9,54M","-1,46%",1,121.83879999999999,120.3406,-0.01456702671154575,0.03948622367655363,0.01736679578579657,0.011505853032290663,0.18264975447059711,0.015786401225103774
2021-01-12,123.998,123.255,124.584,123.227,"8,95M","0,60%",0,122.76320000000001,120.9597,0.00602815301610482,0.045752405691009024,0.017310472020676572,0.011503047486218443,0.18260521780740413,0.015786401225103774
2021-01-13,121.933,123.996,124.032,121.016,"10,29M","-1,67%",1,123.3298,121.2406,-0.01665349441120012,0.02833697384733469,0.020320122398183798,0.01214802580853952,0.19284393125873953,0.015786401225103774
2021-01-14,123.481,121.947,123.896,121.947,"8,97M","1,27%",0,123.5488,121.6478,0.012695496707207932,0.04139222251271368,0.016974242078782138,0.011835622244415872,0.18788467842257117,0.015786401225103774
2021-01-15,120.349,123.472,123.472,120.185,"9,39M","-2,54%",1,122.60319999999999,121.78099999999999,-0.02536422607526656,0.014978114747876914,0.016153194983860992,0.013392428555557716,0.21259821245523414,0.015786401225103774
2021-01-18,121.242,120.351,122.586,120.351,"7,22M","0,74%",0,122.20060000000001,122.01969999999999,0.007420086581525487,0.022509340237659492,0.01675453756484343,0.013347060898566675,0.21187802322745028,0.015786401225103774
2021-01-19,120.636,121.25,122.12,119.257,"7,89M","-0,50%",0,121.5282,122.14569999999999,-0.004998267926956124,0.017398564597336685,0.015946570831344105,0.013216558854900728,0.20980636750869555,0.015786401225103774
2021-01-20,119.646,120.644,121.449,118.74,"7,95M","-0,82%",0,121.0708,122.20030000000001,-0.008206505520739982,0.009049277660175603,0.014864395269452607,0.01305038240267763,0.20716839811067161,0.015786401225103774
2021-01-21,118.329,119.628,120.243,117.785,"8,57M","-1,10%",0,120.0404,121.79460000000002,-0.011007472042525501,-0.0020578040531993302,0.011794737663359473,0.013265450462320765,0.21058249771528526,0.015786401225103774
2021-01-22,117.38,118.318,118.318,116.109,"9,37M","-0,80%",0,119.44659999999999,121.0249,-0.008020012000439447,-0.010061312440437509,0.007241259700808736,0.013366079886928726,0.2121799403078144,0.015786401225103774
2021-01-26,116.464,117.381,119.167,116.109,"10,68M","-0,78%",0,118.49100000000001,120.34580000000001,-0.007803714431760089,-0.01778651126310371,0.0021293542309585717,0.012814776480186753,0.2034282700407227,0.015786401225103774
2021-01-27,115.882,116.463,117.84,114.887,"12,38M","-0,50%",1,117.5402,119.53419999999998,-0.004997252369830951,-0.02269487994737407,0.0021297130124793705,0.012769864671509815,0.20271531718058697,0.015786401225103774
2021-01-28,118.883,115.882,119.355,115.734,"12,07M","2,59%",0,117.38759999999999,119.22919999999999,0.025897033188933438,0.002614423182343284,0.015288684609393508,0.013832225721514466,0.2195797760258295,0.015786401225103774
2021-01-29,115.068,118.88,118.88,114.973,"10,97M","-3,21%",1,116.7354,118.38789999999999,-0.03209037456995534,-0.029559849206817757,0.020643914670585566,0.015309473993125178,0.24303036533412117,0.015786401225103774
2021-02-01,117.518,115.093,117.862,115.093,"8,72M","2,13%",1,116.763,118.1048,0.02129175791705773,-0.008897472443136212,0.023656934809644634,0.016087711533293882,0.2553845032874474,0.015786401225103774
2021-02-02,118.234,117.52,119.805,117.519,"11,63M","0,61%",1,117.117,117.804,0.006092683673990296,-0.002858998254239964,0.02325635723437858,0.016140609814730436,0.25622423747223033,0.015786401225103774
2021-02-03,119.725,118.235,120.21,118.234,"8,70M","1,26%",0,117.8856,117.71290000000002,0.012610585787506068,0.009715533890514605,0.02302946100230923,0.0163761713120125,0.2599636603138525,0.015786401225103774
2021-02-04,119.261,119.728,120.56,118.918,"8,10M","-0,39%",1,117.96119999999999,117.67439999999999,-0.003875548131133888,0.005802332740168614,0.020561200718284312,0.016376788572583546,0.25997345902164315,0.015786401225103774
2021-02-05,120.24,119.261,121.117,119.261,"8,21M","0,82%",0,118.9956,117.8655,0.008208886392030879,0.014058849822472297,0.009204503144045237,0.016460607744650142,0.2613040471279684,0.015786401225103774
2021-02-08,119.696,120.239,120.844,119.14,"8,62M","-0,45%",0,119.43119999999999,118.0971,-0.00452428476380573,0.009470958818618147,0.007590805124107926,0.015275143386621927,0.24248538385112745,0.015786401225103774
2021-02-09,119.472,119.696,119.975,118.246,"7,91M","-0,19%",0,119.6788,118.39789999999998,-0.0018714075658334828,0.0075818272287957456,0.007796647411563296,0.014342885265867597,0.22768624497970916,0.015786401225103774
2021-02-10,118.435,119.472,119.738,117.97,"8,64M","-0,87%",1,119.42080000000001,118.65320000000001,-0.008679858042051625,-0.001163839997301186,0.006297577300814875,0.014142807025981445,0.2245101013867435,0.015786401225103774
2021-02-11,119.3,118.44,120.283,118.44,"7,57M","0,73%",1,119.4286,118.6949,0.007303584244522376,0.0061312440437537585,0.007416219274032806,0.014180802891855469,0.2251132670584509,0.015786401225103774
2021-02-12,119.429,119.3,119.763,118.163,"7,66M","0,11%",1,119.2664,119.131,0.0010813076278290978,0.007219181432535304,0.006018094409850339,0.013770490441946732,0.2185997588446979,0.015786401225103774
2021-02-17,120.356,119.421,120.597,118.88,"8,33M","0,78%",0,119.3984,119.41479999999999,0.007761933868658311,0.015037150110058795,0.006843596087788591,0.013567590102993887,0.21537881581789825,0.015786401225103774
2021-02-18,119.199,120.361,120.845,118.515,"10,72M","-0,96%",0,119.34380000000002,119.5113,-0.009613147661936217,0.005279448103699957,0.008390329437779804,0.012558868554976932,0.19936585766890846,0.015786401225103774
2021-02-19,118.431,119.199,119.25,117.867,"10,40M","-0,64%",0,119.343,119.3819,-0.006443007072207019,-0.0011975744899765939,0.0078848349735527,0.012492433339143733,0.1983112313125592,0.015786401225103774
2021-02-22,112.668,118.388,118.388,111.65,"21,77M","-4,87%",1,118.0166,118.72259999999999,-0.048661245788687024,-0.049800544812056646,0.022016325215603663,0.016251723351665588,0.25798811018836953,0.015786401225103774
2021-02-23,115.227,112.676,115.38,112.667,"15,17M","2,27%",1,117.1762,118.2213,0.02271274896155062,-0.028218903122970596,0.026661984310935194,0.01714406825312342,0.2721536463460927,0.015786401225103774
2021-02-24,115.668,115.229,116.208,114.668,"11,40M","0,38%",0,116.23859999999999,117.8185,0.003827227993439042,-0.024499675305507895,0.026176589231879533,0.017044510921507078,0.27057322270219253,0.015786401225103774
2021-02-25,112.256,115.668,116.506,111.764,"12,47M","-2,95%",0,114.85,117.0969,-0.02949821904070271,-0.05327519755762267,0.02799928608032712,0.018102041975689705,0.28736100774076373,0.015786401225103774
2021-02-26,110.035,112.26,113.466,109.827,"14,62M","-1,98%",1,113.17080000000001,116.25690000000002,-0.019785133979475567,-0.07200627461563758,0.028019216307523884,0.018480128624014682,0.2933629472137747,0.015786401225103774
2021-03-01,110.335,110.036,112.445,110.036,"11,24M","0,27%",1,112.70419999999999,115.36039999999998,0.002726405234698026,-0.06947618766498276,0.02073288784709742,0.018505532111353886,0.2937662150733746,0.015786401225103774
2021-03-02,111.54,110.328,112.428,107.319,"14,82M","1,09%",0,111.96679999999999,114.57150000000001,0.010921285176961115,-0.059313671746518914,0.01732481298716344,0.017638165866538907,0.2799972027970202,0.015786401225103774
2021-03-03,111.184,111.529,112.398,107.466,"15,14M","-0,32%",1,111.07000000000001,113.6543,-0.0031916801147571228,-0.062316041594629445,0.016560333042726944,0.016323673470195678,0.25913028291096296,0.015786401225103774
2021-03-04,112.69,111.191,114.433,111.163,"14,22M","1,35%",1,111.1568,113.00340000000001,0.01354511440495032,-0.04961500510234196,0.013306589651841384,0.015863798959735248,0.25183000137710776,0.015786401225103774
2021-03-05,115.202,112.69,115.504,112.504,"13,25M","2,23%",0,112.1902,112.68050000000001,0.022291241458869404,-0.028429743702191868,0.009857326139024139,0.016645111646896128,0.2642329557755515,0.015786401225103774
2021-03-08,110.612,115.202,115.202,110.268,"13,70M","-3,98%",1,112.2456,112.4749,-0.039843058280238264,-0.06714007404721145,0.02446695809756853,0.018334332677011893,0.2910485083061915,0.015786401225103774
2021-03-09,111.331,110.611,112.524,109.343,"12,14M","0,65%",1,112.2038,112.0853,0.006500198893429454,-0.06107629898880851,0.024084127442539432,0.018465878637222412,0.2931367356863449,0.015786401225103774
2021-03-10,112.776,111.331,112.928,109.999,"12,51M","1,30%",1,112.5222,111.7961,0.01297931393771723,-0.048889713509820965,0.02465092526998321,0.018640550960689315,0.29590957285926045,0.015786401225103774
2021-03-11,114.984,112.782,115.127,112.776,"12,09M","1,96%",0,112.981,112.06890000000001,0.019578633751862196,-0.0302682735530011,0.025425884303570914,0.019265747706265202,0.30583426351494475,0.015786401225103774
2021-03-12,114.16,114.984,114.984,113.253,"8,11M","-0,72%",1,112.77260000000001,112.48140000000001,-0.007166214429833673,-0.03721757904413314,0.02355959420584649,0.019302285002503045,0.3064142751114889,0.015786401225103774
2021-03-15,114.851,114.093,114.903,113.635,"8,22M","0,61%",0,113.62039999999999,112.93299999999999,0.006052908199019047,-0.031389945434458055,0.009925575809328407,0.01931446289921138,0.30660759322858144,0.015786401225103774
2021-03-16,114.019,114.845,114.974,113.37,"7,80M","-0,72%",1,114.15799999999999,113.1809,-0.007244168531401529,-0.0384067199109408,0.011990863360630056,0.01925192175510952,0.30561478334456355,0.015786401225103774
2021-03-17,116.549,114.018,116.736,113.428,"9,43M","2,22%",0,114.9126,113.7174,0.022189284242100094,-0.01706965329375143,0.01407929327069859,0.01995754239344317,0.3168161637184765,0.015786401225103774
2021-03-18,114.835,116.549,116.751,114.302,"9,92M","-1,47%",1,114.8828,113.9319,-0.014706260885979372,-0.03152488340515969,0.014568423181682237,0.020067998685046138,0.3185696029884198,0.015786401225103774
2021-03-19,116.222,114.837,116.446,114.61,"12,34M","1,21%",0,115.2952,114.03389999999999,0.012078199155309832,-0.01982744806996528,0.014799881017627045,0.020216369227342074,0.3209249123292368,0.015786401225103774
2021-03-22,114.979,116.222,116.225,113.62,"8,16M","-1,07%",0,115.3208,114.47060000000002,-0.010695049130112988,-0.030310441668845334,0.015975428107868887,0.02029468299051426,0.32216810477876007,0.015786401225103774
2021-03-23,113.262,114.977,115.599,113.062,"8,30M","-1,49%",0,115.1694,114.66369999999999,-0.014933161707790132,-0.04479097264975995,0.01720859570297886,0.017492781055644398,0.277689290472822,0.015786401225103774
2021-03-24,112.064,113.272,114.823,112.064,"9,83M","-1,06%",1,114.27239999999999,114.5925,-0.010577245678162206,-0.054894453206041804,0.011289487331369755,0.016866571866096056,0.2677485277673327,0.015786401225103774
2021-03-25,113.75,112.065,114.024,110.927,"10,31M","1,50%",1,114.05539999999999,114.46909999999998,0.01504497430039975,-0.0406753645433614,0.014186244165035786,0.017207545056376047,0.2731613093586597,0.015786401225103774
2021-03-26,114.781,113.75,115.416,113.305,"8,66M","0,91%",1,113.7672,114.53120000000001,0.009063736263736244,-0.03198029905627742,0.013495349521741454,0.015990031046696943,0.25383387363457166,0.015786401225103774
2021-03-29,115.419,114.776,115.553,114.096,"7,46M","0,56%",1,113.85520000000001,114.588,0.005558411235308869,-0.026599647474551458,0.01295009934327902,0.015268514928078661,0.24238016033384036,0.015786401225103774
2021-03-30,116.85,115.414,117.09,114.999,"8,14M","1,24%",0,114.5728,114.8711,0.012398305305019175,-0.014531132719927786,0.01008332148754277,0.015424275015844677,0.2448527750723512,0.015786401225103774
2021-03-31,116.634,116.85,117.249,115.932,"10,66M","-0,18%",0,115.48679999999999,114.87960000000001,-0.001848523748395281,-0.01635279532439926,0.006577492941722023,0.015341649469572807,0.2435411351880938,0.015786401225103774
2021-04-01,115.253,116.644,117.088,114.991,"8,02M","-1,18%",1,115.7874,114.92139999999999,-0.011840458185434777,-0.0279996289205805,0.009680303351812471,0.015608566795763456,0.2477783163823824,0.015786401225103774
2021-04-05,117.518,115.262,117.668,115.262,"7,25M","1,97%",0,116.3348,115.051,0.019652416856827948,-0.008897472443136212,0.012247552399311308,0.015892085856391958,0.25227904194060036,0.015786401225103774
2021-04-06,117.499,117.519,118.213,117.176,"6,80M","-0,02%",1,116.7508,115.303,-0.00016167736006400535,-0.009057711283344427,0.01242302936816999,0.015207756899835079,0.24141565653654143,0.015786401225103774
2021-04-07,117.624,117.499,118.303,116.748,"8,54M","0,11%",1,116.9056,115.73919999999998,0.0010638388411816635,-0.008003508387238178,0.011418861460932132,0.011986391893149989,0.19027807239741337,0.015786401225103774
2021-04-08,118.313,117.624,118.85,117.486,"8,78M","0,59%",0,117.2414,116.36410000000001,0.005857648099027557,-0.002192742023900851,0.011395356359730885,0.011977825647484704,0.19014208746321443,0.015786401225103774
2021-04-09,117.67,118.313,118.643,117.336,"7,74M","-0,54%",1,117.7248,116.75610000000002,-0.005434736673062157,-0.0076155617214710425,0.009529070909089773,0.01188197972099502,0.18862058054919273,0.015786401225103774
2021-04-12,118.812,117.661,118.812,117.661,"7,00M","0,97%",1,117.9836,117.15919999999998,0.009705107504036636,0.002015635937355098,0.005806514279041375,0.011338347764060303,0.17999069077241292,0.015786401225103774
2021-04-13,119.297,118.809,119.529,118.041,"8,98M","0,41%",1,118.3432,117.547,0.004082079251254145,0.006105943174247175,0.005682737220805174,0.011166830164953186,0.17726793329616305,0.015786401225103774
2021-04-14,120.295,119.298,120.871,119.298,"10,08M","0,84%",1,118.8774,117.8915,0.008365675582789223,0.014522699096759073,0.0059739497483527245,0.011218455466272401,0.17808745954805957,0.015786401225103774
2021-04-15,120.701,120.29,121.409,120.084,"7,95M","0,34%",1,119.35499999999999,118.2982,0.003375036368926221,0.017946750103311926,0.005937533404695796,0.011005586929100425,0.17470827628021662,0.015786401225103774
2021-04-16,121.114,120.701,121.333,120.199,"7,95M","0,34%",0,120.0438,118.88429999999998,0.0034216783622340596,0.02142983647204688,0.0030133105317680666,0.010072545008628723,0.15989669497401926,0.015786401225103774
2021-04-19,120.934,121.116,121.974,120.682,"10,03M","-0,15%",0,120.4682,119.2259,-0.001486203081394466,0.019911784301653856,0.003495863490372449,0.009372941781732955,0.1487908380453123,0.015786401225103774
2021-04-20,120.062,120.925,121.354,119.841,"7,81M","-0,72%",0,120.6212,119.48219999999999,-0.007210544594572266,0.012557664898417142,0.0058932827708257805,0.00933334271375689,0.14816222232922463,0.015786401225103774
2021-04-22,119.371,120.064,120.995,119.203,"8,60M","-0,58%",1,120.4364,119.6569,-0.005755359730805765,0.0067300312887419445,0.00496746073167694,0.009066670700725515,0.14392893536061266,0.015786401225103774
2021-04-23,120.53,119.372,120.815,119.372,"7,62M","0,97%",1,120.4022,119.8786,0.009709225858876902,0.016504600541438652,0.006945371707153652,0.00835601970225602,0.13264770049515248,0.015786401225103774
2021-04-26,120.595,120.534,121.393,119.86,"7,10M","0,05%",0,120.29839999999999,120.1711,0.0005392848253547022,0.017052786047413893,0.006677401597942272,0.007785588558688724,0.12359238681936101,0.015786401225103774
2021-04-27,119.388,120.595,121.012,119.003,"8,36M","-1,00%",1,119.98920000000001,120.2287,-0.0100087068286413,0.0068734028826125115,0.007865422741834632,0.007851904530972766,0.12464512024305117,0.015786401225103774
2021-04-28,121.053,119.392,121.276,119.392,"9,08M","1,39%",0,120.1874,120.4043,0.01394612523871741,0.020915385458746938,0.010101210102379018,0.008128499490947067,0.12903592911096637,0.015786401225103774
2021-04-29,120.066,121.053,121.498,119.703,"8,50M","-0,82%",0,120.3264,120.38139999999999,-0.00815345344601126,0.01259139939109244,0.01058807309032212,0.008421712389789868,0.1336905395801727,0.015786401225103774
2021-04-30,118.894,120.064,120.125,118.894,"11,09M","-0,98%",1,119.9992,120.20069999999998,-0.00976129795279257,0.0027071930372009056,0.010254327901059065,0.008430781421373717,0.13383450599339103,0.015786401225103774
2021-05-03,119.209,118.951,119.904,118.528,"8,89M","0,26%",0,119.72200000000001,120.01020000000001,0.0026494188100325555,0.005363784335388422,0.010461661608918777,0.008415655769974743,0.1335943937212738,0.015786401225103774
2021-05-04,117.712,119.209,119.293,117.631,"8,77M","-1,26%",1,119.3868,119.68799999999999,-0.01255777667793534,-0.0072613495483794255,0.010982476815075332,0.00847196234280982,0.13448823285467354,0.015786401225103774
2021-05-05,119.564,117.725,119.734,117.725,"9,06M","1,57%",1,119.08900000000001,119.63820000000001,0.015733315210004095,0.008357720560330018,0.01167029883265572,0.008075339443307837,0.12819203951653987,0.015786401225103774
2021-05-06,119.921,119.577,119.966,119.071,"8,78M","0,30%",1,119.05999999999999,119.6932,0.002985848583185735,0.011368524031609262,0.011360809006043613,0.008084763927932049,0.12834164857184358,0.015786401225103774
2021-05-07,122.038,119.922,122.038,119.922,"8,87M","1,77%",0,119.68879999999999,119.84400000000001,0.017653288414873014,0.029222504280063788,0.012173111849406008,0.008863933287652602,0.14071057870197565,0.015786401225103774
2021-05-10,121.909,122.038,122.772,121.794,"8,22M","-0,11%",1,120.2288,119.9754,-0.0010570478047819964,0.028134566891282242,0.01248323147601545,0.008833777820459923,0.14023187550081087,0.015786401225103774
2021-05-11,122.964,121.904,122.964,120.145,"7,99M","0,87%",0,121.27919999999999,120.333,0.008653996013419762,0.037032039334418565,0.008022444352857365,0.008818639778494784,0.13999156653455355,0.015786401225103774
2021-05-12,119.71,122.964,122.964,119.458,"9,41M","-2,65%",1,121.3084,120.1987,-0.026463029829868923,0.009589029542981908,0.016554652543808716,0.010615080168203872,0.16850917363248677,0.015786401225103774
2021-05-13,120.706,119.711,121.426,119.711,"9,36M","0,83%",1,121.4654,120.26270000000002,0.008320106925068904,0.017988918219156158,0.016934144016471732,0.010728019568910613,0.17030203103743105,0.015786401225103774
2021-05-14,121.881,120.719,122.195,120.719,"10,14M","0,97%",1,121.43400000000001,120.5614,0.009734395970374177,0.027898425442554498,0.015330947923932926,0.010781491754426697,0.17115087566703904,0.015786401225103774
2021-05-17,122.938,121.88,123.074,121.68,"7,41M","0,87%",1,121.63980000000001,120.93430000000001,0.008672393564214342,0.03681276513202847,0.015799295824793978,0.010908932211557785,0.17317393020626254,0.015786401225103774
2021-05-18,122.98,122.937,123.544,122.55,"7,84M","0,03%",0,121.64299999999999,121.46110000000002,0.0003416356212073701,0.0371669773051202,0.015325863681732882,0.010894476732301163,0.17294445658709087,0.015786401225103774
2021-05-19,122.636,122.976,123.013,121.595,"8,83M","-0,28%",1,122.22819999999999,121.7683,-0.002797202797202858,0.03426581093503578,0.005685829482854413,0.010911884603112564,0.17322079796922352,0.015786401225103774
2021-05-20,122.701,122.636,122.734,122.136,"7,91M","0,05%",0,122.62719999999999,122.0463,0.0005300238103003174,0.03481399644101102,0.005564722895404327,0.010760189684811575,0.17081271579536347,0.015786401225103774
2021-05-21,122.592,122.701,122.799,121.76,"9,49M","-0,09%",1,122.76939999999999,122.10169999999998,-0.0008883383183511118,0.0338947315156064,0.004397644438681938,0.010657271802090496,0.16917894505651573,0.015786401225103774
2021-05-24,124.032,122.592,124.167,122.526,"8,19M","1,17%",0,122.9882,122.31400000000001,0.011746280344557603,0.046039148878749936,0.005723388012369679,0.010746318878771238,0.170592523575763,0.015786401225103774
2021-05-25,122.988,124.032,124.696,122.701,"8,91M","-0,84%",1,122.98979999999999,122.3164,-0.008417182662538658,0.03723444629047101,0.007377541148208405,0.010958652611955689,0.173963217093499,0.015786401225103774
2021-05-26,123.989,122.988,124.256,122.988,"8,26M","0,81%",1,123.2604,122.7443,0.008139005431424318,0.04567650308248927,0.007928620071554785,0.010761434444507912,0.1708324757429547,0.015786401225103774
2021-05-27,124.367,123.989,124.537,123.47,"13,14M","0,30%",1,123.5936,123.11039999999998,0.003048657542201294,0.0488644126403146,0.007874073818820774,0.010406251846353444,0.16519412679454765,0.015786401225103774
2021-05-28,125.561,124.367,125.698,124.284,"8,85M","0,96%",1,124.1874,123.47840000000001,0.009600617527157462,0.058934158703920936,0.008065420927486302,0.01031733838185506,0.1637826693029403,0.015786401225103774
2021-05-31,126.216,125.561,126.216,125.54,"5,95M","0,52%",1,124.6242,123.80619999999999,0.005216587953265739,0.06445818187951735,0.0071397828166134426,0.009961849029490414,0.1581394507824107,0.015786401225103774
2021-06-01,128.267,126.218,128.363,126.218,"12,50M","1,62%",1,125.68000000000002,124.33489999999999,0.016249920770742277,0.0817555429988277,0.005047000385584674,0.010378317048385063,0.16475067562445264,0.015786401225103774
2021-06-02,129.601,128.268,129.601,128.167,"12,78M","1,04%",1,126.80239999999999,125.03139999999999,0.010400180872710774,0.0930059963060732,0.005112935184332068,0.00978974931298409,0.155407452478928,0.015786401225103774
2021-06-04,130.126,129.6,130.137,129.148,"9,81M","0,41%",1,127.95419999999999,125.7739,0.004050894669022753,0.09743364846971914,0.00483830400928614,0.009453913409021492,0.15007622277965835,0.015786401225103774
2021-06-07,130.776,130.125,131.19,129.498,"9,66M","0,50%",0,128.9972,126.5923,0.004995158538647182,0.10291550352947154,0.005148478629769107,0.009452433065023956,0.15005272304722453,0.015786401225103774
2021-06-08,129.787,130.776,130.776,129.23,"10,35M","-0,76%",1,129.7114,127.16779999999999,-0.007562549703309496,0.09457465021547917,0.008838513081658913,0.009254540814117643,0.1469112809535151,0.015786401225103774
2021-06-09,129.907,129.8,130.882,129.281,"9,84M","0,09%",1,130.0394,127.85970000000002,0.0009245918312312806,0.09558668499574119,0.006609874409067532,0.009221395846491667,0.14638512090420538,0.015786401225103774
2021-06-10,130.076,129.911,130.527,129.526,"8,53M","0,13%",0,130.1344,128.46840000000003,0.0013009306657838504,0.09701196731127659,0.004958564064739883,0.009138038860387108,0.1450618697725702,0.015786401225103774
2021-06-11,129.441,130.076,130.294,128.678,"7,75M","-0,49%",1,129.99740000000003,128.9758,-0.00488176143177832,0.0916566165990571,0.0050760562912179055,0.006534472320100387,0.10373153224812526,0.015786401225103774
2021-06-14,130.208,129.441,131.084,129.441,"8,16M","0,59%",0,129.8838,129.4405,0.005925479562117086,0.09812520556956472,0.0053618059182538305,0.006471300080416616,0.10272870403232792,0.015786401225103774
2021-06-15,130.091,130.208,130.436,129.304,"7,21M","-0,09%",0,129.9446,129.82800000000003,-0.0008985623003193721,0.09713847165880951,0.003910677192983913,0.006385592781283773,0.10136814283803677,0.015786401225103774
